2016-07-29 14:26:28,384 INFO Starting trading thread
2016-07-29 14:26:28,388 INFO Starting price streaming thread
2016-07-29 14:28:14,444 INFO Received new signal event: Type: SIGNAL, Instrument: EURUSD, Order Type: market, Side: sell
2016-07-29 14:28:14,445 INFO Received new tick event: Type: TICK, Instrument: GBPUSD, Time: 2016-07-29T12:28:14.326610Z, Bid: 1.31648, Ask: 1.31671
2016-07-29 14:28:14,453 INFO Received new order event: Type: ORDER, Instrument: EURUSD, Units: 2000, Order Type: market, Side: sell
2016-07-29 14:28:14,582 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:28:14.340460Z, Bid: 1.11057, Ask: 1.11069
2016-07-29 14:28:15,018 INFO Received new tick event: Type: TICK, Instrument: GBPUSD, Time: 2016-07-29T12:28:14.928183Z, Bid: 1.31643, Ask: 1.31665
2016-07-29 14:28:15,529 INFO Received new tick event: Type: TICK, Instrument: GBPUSD, Time: 2016-07-29T12:28:15.141284Z, Bid: 1.31649, Ask: 1.31670
2016-07-29 14:28:20,142 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:28:19.958623Z, Bid: 1.11053, Ask: 1.11069
2016-07-29 14:28:20,149 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:28:20.024563Z, Bid: 1.11051, Ask: 1.11066
2016-07-29 14:28:20,288 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:28:20.138938Z, Bid: 1.11048, Ask: 1.11064
2016-07-29 14:28:20,650 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:28:20.411595Z, Bid: 1.11052, Ask: 1.11066
2016-07-29 14:28:20,659 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:28:20.423419Z, Bid: 1.11056, Ask: 1.11070
2016-07-29 14:28:20,660 INFO Received new signal event: Type: SIGNAL, Instrument: EURUSD, Order Type: market, Side: buy
2016-07-29 14:28:20,660 INFO Received new order event: Type: ORDER, Instrument: EURUSD, Units: 2000, Order Type: market, Side: buy
2016-07-29 14:28:20,795 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:28:20.436002Z, Bid: 1.11059, Ask: 1.11075
2016-07-29 14:28:21,601 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:28:21.429240Z, Bid: 1.11063, Ask: 1.11077
2016-07-29 14:28:23,454 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:28:23.276170Z, Bid: 1.11067, Ask: 1.11080
2016-07-29 14:28:23,767 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:28:23.616302Z, Bid: 1.11067, Ask: 1.11079
2016-07-29 14:28:23,767 INFO Received new signal event: Type: SIGNAL, Instrument: EURUSD, Order Type: market, Side: sell
2016-07-29 14:28:23,768 INFO Received new order event: Type: ORDER, Instrument: EURUSD, Units: 2000, Order Type: market, Side: sell
2016-07-29 14:28:24,936 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:28:24.631887Z, Bid: 1.11064, Ask: 1.11077
2016-07-29 14:28:25,513 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:28:25.410096Z, Bid: 1.11061, Ask: 1.11074
2016-07-29 14:28:25,718 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:28:25.451739Z, Bid: 1.11056, Ask: 1.11072
2016-07-29 14:28:25,737 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:28:25.523336Z, Bid: 1.11054, Ask: 1.11068
2016-07-29 14:28:26,120 INFO Received new tick event: Type: TICK, Instrument: GBPUSD, Time: 2016-07-29T12:28:25.899585Z, Bid: 1.31653, Ask: 1.31676
2016-07-29 14:28:26,140 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:28:25.948352Z, Bid: 1.11051, Ask: 1.11065
2016-07-29 14:28:26,140 INFO Received new signal event: Type: SIGNAL, Instrument: EURUSD, Order Type: market, Side: buy
2016-07-29 14:28:26,141 INFO Received new order event: Type: ORDER, Instrument: EURUSD, Units: 2000, Order Type: market, Side: buy
2016-07-29 14:28:29,495 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:28:29.412305Z, Bid: 1.11055, Ask: 1.11068
2016-07-29 14:28:29,688 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:28:29.571119Z, Bid: 1.11058, Ask: 1.11071
2016-07-29 14:28:30,197 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:28:30.116345Z, Bid: 1.11058, Ask: 1.11070
2016-07-29 14:28:30,948 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:28:30.797065Z, Bid: 1.11056, Ask: 1.11068
2016-07-29 14:28:31,157 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:28:31.016223Z, Bid: 1.11053, Ask: 1.11066
2016-07-29 14:28:31,158 INFO Received new signal event: Type: SIGNAL, Instrument: EURUSD, Order Type: market, Side: sell
2016-07-29 14:28:31,158 INFO Received new order event: Type: ORDER, Instrument: EURUSD, Units: 2000, Order Type: market, Side: sell
2016-07-29 14:28:31,544 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:28:31.292170Z, Bid: 1.11056, Ask: 1.11068
2016-07-29 14:28:31,673 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:28:31.464048Z, Bid: 1.11057, Ask: 1.11071
2016-07-29 14:28:33,002 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:28:32.796435Z, Bid: 1.11060, Ask: 1.11073
2016-07-29 14:28:34,872 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:28:34.707513Z, Bid: 1.11063, Ask: 1.11075
2016-07-29 14:28:34,958 INFO Received new tick event: Type: TICK, Instrument: GBPUSD, Time: 2016-07-29T12:28:34.733075Z, Bid: 1.31658, Ask: 1.31682
2016-07-29 14:28:35,006 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:28:34.849018Z, Bid: 1.11064, Ask: 1.11078
2016-07-29 14:28:35,007 INFO Received new tick event: Type: TICK, Instrument: GBPUSD, Time: 2016-07-29T12:28:34.841676Z, Bid: 1.31663, Ask: 1.31687
2016-07-29 14:28:35,007 INFO Received new signal event: Type: SIGNAL, Instrument: EURUSD, Order Type: market, Side: buy
2016-07-29 14:28:35,008 INFO Received new order event: Type: ORDER, Instrument: EURUSD, Units: 2000, Order Type: market, Side: buy
2016-07-29 14:28:35,136 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:28:34.983724Z, Bid: 1.11066, Ask: 1.11082
2016-07-29 14:28:35,208 INFO Received new tick event: Type: TICK, Instrument: GBPUSD, Time: 2016-07-29T12:28:35.055797Z, Bid: 1.31657, Ask: 1.31681
2016-07-29 14:28:35,210 INFO Received new tick event: Type: TICK, Instrument: GBPUSD, Time: 2016-07-29T12:28:35.104715Z, Bid: 1.31658, Ask: 1.31681
2016-07-29 14:28:35,357 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:28:35.216453Z, Bid: 1.11070, Ask: 1.11084
2016-07-29 14:28:35,592 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:28:35.518456Z, Bid: 1.11070, Ask: 1.11083
2016-07-29 14:28:35,913 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:28:35.772252Z, Bid: 1.11069, Ask: 1.11083
2016-07-29 14:28:36,428 INFO Received new tick event: Type: TICK, Instrument: GBPUSD, Time: 2016-07-29T12:28:36.326463Z, Bid: 1.31661, Ask: 1.31683
2016-07-29 14:28:37,112 INFO Received new tick event: Type: TICK, Instrument: GBPUSD, Time: 2016-07-29T12:28:36.693446Z, Bid: 1.31666, Ask: 1.31689
2016-07-29 14:28:38,539 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:28:38.345559Z, Bid: 1.11067, Ask: 1.11080
2016-07-29 14:28:38,540 INFO Received new tick event: Type: TICK, Instrument: GBPUSD, Time: 2016-07-29T12:28:38.347259Z, Bid: 1.31660, Ask: 1.31683
2016-07-29 14:28:38,540 INFO Received new signal event: Type: SIGNAL, Instrument: EURUSD, Order Type: market, Side: sell
2016-07-29 14:28:38,540 INFO Received new order event: Type: ORDER, Instrument: EURUSD, Units: 2000, Order Type: market, Side: sell
2016-07-29 14:28:38,665 INFO Received new tick event: Type: TICK, Instrument: GBPUSD, Time: 2016-07-29T12:28:38.447058Z, Bid: 1.31653, Ask: 1.31677
2016-07-29 14:28:38,665 INFO Received new tick event: Type: TICK, Instrument: GBPUSD, Time: 2016-07-29T12:28:38.502448Z, Bid: 1.31654, Ask: 1.31677
2016-07-29 14:28:38,688 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:28:38.629369Z, Bid: 1.11065, Ask: 1.11078
2016-07-29 14:28:38,689 INFO Received new tick event: Type: TICK, Instrument: GBPUSD, Time: 2016-07-29T12:28:38.618205Z, Bid: 1.31649, Ask: 1.31671
2016-07-29 14:28:44,438 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:28:44.214468Z, Bid: 1.11062, Ask: 1.11076
2016-07-29 14:28:44,445 INFO Received new tick event: Type: TICK, Instrument: GBPUSD, Time: 2016-07-29T12:28:44.196452Z, Bid: 1.31653, Ask: 1.31678
2016-07-29 14:28:45,064 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:28:44.929698Z, Bid: 1.11060, Ask: 1.11073
2016-07-29 14:28:45,180 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:28:44.951493Z, Bid: 1.11058, Ask: 1.11071
2016-07-29 14:28:45,226 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:28:45.121361Z, Bid: 1.11055, Ask: 1.11069
2016-07-29 14:28:45,227 INFO Received new signal event: Type: SIGNAL, Instrument: EURUSD, Order Type: market, Side: buy
2016-07-29 14:28:45,227 INFO Received new order event: Type: ORDER, Instrument: EURUSD, Units: 2000, Order Type: market, Side: buy
2016-07-29 14:28:45,359 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:28:45.152734Z, Bid: 1.11053, Ask: 1.11066
2016-07-29 14:28:45,486 INFO Received new tick event: Type: TICK, Instrument: GBPUSD, Time: 2016-07-29T12:28:45.236436Z, Bid: 1.31653, Ask: 1.31677
2016-07-29 14:28:45,496 INFO Received new tick event: Type: TICK, Instrument: GBPUSD, Time: 2016-07-29T12:28:45.396503Z, Bid: 1.31653, Ask: 1.31676
2016-07-29 14:28:46,013 INFO Received new tick event: Type: TICK, Instrument: GBPUSD, Time: 2016-07-29T12:28:45.880140Z, Bid: 1.31651, Ask: 1.31675
2016-07-29 14:28:49,329 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:28:49.213943Z, Bid: 1.11055, Ask: 1.11070
2016-07-29 14:28:52,819 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:28:52.547543Z, Bid: 1.11054, Ask: 1.11066
2016-07-29 14:28:55,490 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:28:55.417371Z, Bid: 1.11057, Ask: 1.11071
2016-07-29 14:28:57,887 INFO Received new tick event: Type: TICK, Instrument: GBPUSD, Time: 2016-07-29T12:28:57.703332Z, Bid: 1.31656, Ask: 1.31681
2016-07-29 14:28:58,332 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:28:58.231631Z, Bid: 1.11054, Ask: 1.11069
2016-07-29 14:28:58,333 INFO Received new signal event: Type: SIGNAL, Instrument: EURUSD, Order Type: market, Side: sell
2016-07-29 14:28:58,334 INFO Received new order event: Type: ORDER, Instrument: EURUSD, Units: 2000, Order Type: market, Side: sell
2016-07-29 14:29:00,104 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:28:59.896966Z, Bid: 1.11052, Ask: 1.11065
2016-07-29 14:29:00,115 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:29:00.027702Z, Bid: 1.11048, Ask: 1.11062
2016-07-29 14:29:00,213 INFO Received new tick event: Type: TICK, Instrument: GBPUSD, Time: 2016-07-29T12:29:00.074947Z, Bid: 1.31658, Ask: 1.31679
2016-07-29 14:29:00,403 INFO Received new tick event: Type: TICK, Instrument: GBPUSD, Time: 2016-07-29T12:29:00.195640Z, Bid: 1.31656, Ask: 1.31680
2016-07-29 14:29:00,440 INFO Received new tick event: Type: TICK, Instrument: GBPUSD, Time: 2016-07-29T12:29:00.241804Z, Bid: 1.31650, Ask: 1.31674
2016-07-29 14:29:01,112 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:29:01.023903Z, Bid: 1.11045, Ask: 1.11060
2016-07-29 14:29:03,302 INFO Received new tick event: Type: TICK, Instrument: GBPUSD, Time: 2016-07-29T12:29:03.056137Z, Bid: 1.31651, Ask: 1.31674
2016-07-29 14:29:03,698 INFO Received new tick event: Type: TICK, Instrument: GBPUSD, Time: 2016-07-29T12:29:03.510031Z, Bid: 1.31652, Ask: 1.31676
2016-07-29 14:29:03,705 INFO Received new tick event: Type: TICK, Instrument: GBPUSD, Time: 2016-07-29T12:29:03.522117Z, Bid: 1.31658, Ask: 1.31682
2016-07-29 14:29:03,902 INFO Received new tick event: Type: TICK, Instrument: GBPUSD, Time: 2016-07-29T12:29:03.687297Z, Bid: 1.31663, Ask: 1.31688
2016-07-29 14:29:04,473 INFO Received new tick event: Type: TICK, Instrument: GBPUSD, Time: 2016-07-29T12:29:04.247008Z, Bid: 1.31669, Ask: 1.31693
2016-07-29 14:29:05,234 INFO Received new tick event: Type: TICK, Instrument: GBPUSD, Time: 2016-07-29T12:29:05.054224Z, Bid: 1.31663, Ask: 1.31687
2016-07-29 14:29:06,339 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:29:06.120419Z, Bid: 1.11048, Ask: 1.11062
2016-07-29 14:29:06,612 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:29:06.382827Z, Bid: 1.11051, Ask: 1.11064
2016-07-29 14:29:06,618 INFO Received new signal event: Type: SIGNAL, Instrument: EURUSD, Order Type: market, Side: buy
2016-07-29 14:29:06,619 INFO Received new order event: Type: ORDER, Instrument: EURUSD, Units: 2000, Order Type: market, Side: buy
2016-07-29 14:29:06,763 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:29:06.591351Z, Bid: 1.11046, Ask: 1.11062
2016-07-29 14:29:06,940 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:29:06.820005Z, Bid: 1.11044, Ask: 1.11058
2016-07-29 14:29:07,242 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:29:07.017176Z, Bid: 1.11042, Ask: 1.11056
2016-07-29 14:29:07,245 INFO Received new tick event: Type: TICK, Instrument: GBPUSD, Time: 2016-07-29T12:29:06.947566Z, Bid: 1.31657, Ask: 1.31682
2016-07-29 14:29:09,109 INFO Received new tick event: Type: TICK, Instrument: GBPUSD, Time: 2016-07-29T12:29:08.989725Z, Bid: 1.31663, Ask: 1.31688
2016-07-29 14:29:10,872 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:29:10.692662Z, Bid: 1.11044, Ask: 1.11058
2016-07-29 14:29:12,160 INFO Received new tick event: Type: TICK, Instrument: GBPUSD, Time: 2016-07-29T12:29:11.875201Z, Bid: 1.31669, Ask: 1.31693
2016-07-29 14:29:15,833 INFO Received new tick event: Type: TICK, Instrument: GBPUSD, Time: 2016-07-29T12:29:15.641382Z, Bid: 1.31674, Ask: 1.31699
2016-07-29 14:29:15,837 INFO Received new tick event: Type: TICK, Instrument: GBPUSD, Time: 2016-07-29T12:29:15.664253Z, Bid: 1.31680, Ask: 1.31706
2016-07-29 14:29:16,058 INFO Received new tick event: Type: TICK, Instrument: GBPUSD, Time: 2016-07-29T12:29:15.741119Z, Bid: 1.31682, Ask: 1.31719
2016-07-29 14:29:16,064 INFO Received new tick event: Type: TICK, Instrument: GBPUSD, Time: 2016-07-29T12:29:15.751816Z, Bid: 1.31688, Ask: 1.31725
2016-07-29 14:29:16,064 INFO Received new tick event: Type: TICK, Instrument: GBPUSD, Time: 2016-07-29T12:29:15.890838Z, Bid: 1.31696, Ask: 1.31730
2016-07-29 14:29:16,264 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:29:15.987157Z, Bid: 1.11048, Ask: 1.11061
2016-07-29 14:29:16,271 INFO Received new signal event: Type: SIGNAL, Instrument: EURUSD, Order Type: market, Side: sell
2016-07-29 14:29:16,274 INFO Received new order event: Type: ORDER, Instrument: EURUSD, Units: 2000, Order Type: market, Side: sell
2016-07-29 14:29:16,497 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:29:16.382843Z, Bid: 1.11050, Ask: 1.11064
2016-07-29 14:29:16,745 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:29:16.631628Z, Bid: 1.11052, Ask: 1.11067
2016-07-29 14:29:17,042 INFO Received new tick event: Type: TICK, Instrument: GBPUSD, Time: 2016-07-29T12:29:16.867711Z, Bid: 1.31706, Ask: 1.31731
2016-07-29 14:29:20,697 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:29:20.485065Z, Bid: 1.11056, Ask: 1.11070
2016-07-29 14:29:21,888 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:29:21.652751Z, Bid: 1.11054, Ask: 1.11068
2016-07-29 14:29:21,952 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:29:21.830028Z, Bid: 1.11051, Ask: 1.11066
2016-07-29 14:29:21,953 INFO Received new signal event: Type: SIGNAL, Instrument: EURUSD, Order Type: market, Side: buy
2016-07-29 14:29:21,954 INFO Received new order event: Type: ORDER, Instrument: EURUSD, Units: 2000, Order Type: market, Side: buy
2016-07-29 14:29:22,317 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:29:22.102365Z, Bid: 1.11055, Ask: 1.11068
2016-07-29 14:29:22,405 INFO Received new tick event: Type: TICK, Instrument: GBPUSD, Time: 2016-07-29T12:29:22.244244Z, Bid: 1.31709, Ask: 1.31738
2016-07-29 14:29:22,497 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:29:22.377955Z, Bid: 1.11058, Ask: 1.11071
2016-07-29 14:29:23,009 INFO Received new tick event: Type: TICK, Instrument: GBPUSD, Time: 2016-07-29T12:29:22.745347Z, Bid: 1.31715, Ask: 1.31746
2016-07-29 14:29:23,010 INFO Received new tick event: Type: TICK, Instrument: GBPUSD, Time: 2016-07-29T12:29:22.803186Z, Bid: 1.31722, Ask: 1.31752
2016-07-29 14:29:28,056 INFO Received new tick event: Type: TICK, Instrument: EURUSD, Time: 2016-07-29T12:29:27.909771Z, Bid: 1.11061, Ask: 1.11074
2016-07-29 14:29:30,422 INFO Received new tick event: Type: TICK, Instrument: GBPUSD, Time: 2016-07-29T12:29:30.276024Z, Bid: 1.31728, Ask: 1.31758
2016-07-29 14:29:30,743 INFO Received new tick event: Type: TICK, Instrument: GBPUSD, Time: 2016-07-29T12:29:30.545610Z, Bid: 1.31734, Ask: 1.31762
2016-07-29 14:29:30,829 INFO Received new tick event: Type: TICK, Instrument: GBPUSD, Time: 2016-07-29T12:29:30.652253Z, Bid: 1.31740, Ask: 1.31767
